1, 21.47
2, 26.28
3, 27.7
4, 30.74
5, 27.21
6, 18.82
7, 29.07
8, 28.91
9, 37.63
10, 33.73
11, 28.96
12, 30.08
13, 36.98
14, 36.38
15, 38.5
16, 37.96
17, 35.27
18, 36.68
19, 38.72
20, 37.17
21, 37.32
22, 29.17
23, 36.62
24, 39.38
25, 42.55
26, 44.9
27, 45.13
28, 37.56
29, 43.48
30, 43.96
31, 35.76
32, 40.39
33, 46.36
34, 38.64
35, 34.56
36, 44.74
37, 41.07
38, 37.48
39, 38.16
40, 33.19
41, 45.05
42, 44.51
43, 42.65
44, 40.83
45, 39.01
46, 38.76
47, 36.79
48, 36.36
49, 42.19
50, 40.89
51, 38.74
52, 48.92
53, 49.01
54, 38.45
55, 46.52
56, 43.61
57, 47.29
58, 37.89
59, 47.02
60, 46.04
61, 44.09
62, 43.85
63, 45.28
64, 42.65
65, 52.01
66, 55.67
67, 62.58
68, 51.56
69, 48.66
70, 57.92
71, 60.93
72, 56.96
73, 61.03
74, 57.25
75, 60.07
76, 59.28
77, 56.03
78, 62.34
79, 65.9
80, 60.48
81, 54.61
82, 67.64
83, 55.76
84, 58.43
85, 63.39
86, 69.14
87, 62.27
88, 69.38
89, 69.28
90, 70.36
91, 75.33
92, 63.5
93, 58.87
94, 57.85
95, 62.7
96, 56.93
97, 65.95
98, 67.01
99, 65.27
100, 58.43
101, 64.24
102, 64.67
103, 59.26
104, 68.27
105, 65.96
106, 58.96
107, 68.22
108, 63.4
109, 66.59
110, 62.57
111, 62.72
112, 77.71
113, 63.62
114, 73.25
115, 66.88
116, 61.54
117, 70.3
118, 64.87
119, 69.89
120, 71.17
121, 69.95
122, 67.21
123, 73.64
124, 63.34
125, 62.47
1, 62.47
2, 62.47
3, 62.47
