1, 32.04
2, 39.2
3, 46.04
4, 62.93
5, 55.23
6, 60.6
7, 66.83
8, 70.73
9, 72.32
10, 65.45
11, 69.93
12, 69.61
13, 74.39
14, 71.28
15, 71.96
16, 65.67
17, 71
18, 72.52
19, 72.6
20, 73.12
21, 72.06
22, 74.48
23, 66.49
24, 71.76
25, 74.33
26, 76.98
27, 74.27
28, 81.29
29, 77.37
30, 69.28
31, 78.94
32, 82.21
33, 79.56
34, 82.65
35, 82.65
36, 81.35
37, 81.6
38, 84.04
39, 75.54
40, 79.58
41, 80.82
42, 81.87
43, 75.08
44, 83.07
45, 81.3
46, 83.98
47, 83.43
48, 80.47
49, 82.68
50, 83.61
51, 80.84
52, 82.73
53, 76.1
54, 83.89
55, 83.05
56, 83.25
57, 83.7
58, 82.7
59, 84.07
60, 82.69
61, 83.36
62, 85.05
63, 83.95
64, 76.58
65, 76.07
66, 83.06
67, 84.22
68, 83.66
69, 85.46
70, 84.62
71, 82.83
72, 85.17
73, 83.04
74, 86.02
75, 84.9
76, 84.24
77, 83.08
78, 83.97
79, 83.93
80, 82.71
81, 83.72
82, 78.82
83, 81.78
84, 85.84
85, 78.82
86, 85.74
87, 84.79
88, 75.66
89, 85.28
90, 85.23
91, 83.02
92, 85.21
93, 78.86
94, 86.08
95, 84.71
96, 85.44
97, 86.72
98, 86.44
99, 86.05
100, 86.47
101, 87.62
102, 86.8
103, 85.55
104, 87
105, 87.51
106, 87.61
107, 86.1
108, 79.66
109, 84.99
110, 84.81
111, 86.73
112, 87
113, 85.42
114, 86.52
115, 86.21
116, 84.72
117, 86.96
118, 85.49
119, 83.47
120, 86.33
121, 86.89
122, 86.31
123, 86.66
124, 86.74
125, 86.12
