
0, 0, 0.999738
0, 1, -1
0, 2, -1
0, 3, -1
0, 4, 0.133833
0, 5, -0.294729
0, 6, -0.0313231
0, 7, -1
0, 8, 0.870321
0, 9, 0.999761
0, 10, -1
0, 11, -0.267902
0, 12, 0.84355
0, 13, -0.156345
0, 14, -1
0, 15, -1
0, 16, -0.665234
0, 17, -0.419714
0, 18, 0.999784
0, 19, -1
0, 20, -1
0, 21, -0.535776
0, 22, 0.223085
0, 23, -1
0, 24, 0.151667
0, 25, -1
0, 26, -1
0, 27, 0.999807
0, 28, -1
0, 29, 0.00436503
0, 30, 0.839086
0, 31, 0.165106
0, 32, 0.464181
0, 33, 0.124893
0, 34, -0.0491978
0, 35, 0.70969
0, 36, 0.968585
0, 37, -1
0, 38, -1
0, 39, 0.696267
0, 40, -0.718759
0, 41, -0.178648
0, 42, -1
0, 43, 0.812372
0, 44, 0.999851
0, 45, -1
0, 46, 0.66061
0, 47, -1
0, 48, -1
0, 49, -1
0, 50, -1
0, 51, 0.415106
0, 52, -1
0, 53, 0.888238
0, 54, -1
0, 55, -1
0, 56, 0.973098
0, 57, -1
0, 58, -1
0, 59, -1
0, 60, 0.999891
0, 61, -0.5938
0, 62, -0.0669932
0, 63, -1
0, 64, -1
0, 65, 0.700821
0, 66, 0.406199
0, 67, 0.790064
0, 68, 0.999912
0, 69, 0.798996
0, 70, -0.656256
0, 71, -1
0, 72, -1
0, 73, 0.531203
0, 74, 0.459739
0, 75, -0.205413
0, 76, -1
0, 77, -0.263406
0, 78, -0.209875
0, 79, 0.13837
0, 80, 0.111586
0, 81, 0.999945
0, 82, 0.459751
0, 83, 0.812458
0, 84, -1
0, 85, -1
0, 86, -1
0, 87, 0.508904
0, 88, -1
0, 89, -1
0, 90, 0.781224
0, 91, 0.843725
0, 92, 0.999973
0, 93, 0.741012
0, 94, 0.352668
0, 95, -1
0, 96, -0.388395
0, 97, -1
0, 98, -0.0357176
0, 99, -1
1, 0, -1
1, 1, -0.76787
1, 2, -1
1, 3, -1
1, 4, -0.312586
1, 5, 0.584651
1, 6, -0.669701
1, 7, 0.883703
1, 8, -1
1, 9, -0.299152
1, 10, -1
1, 11, -0.589307
1, 12, -1
1, 13, -0.0982766
1, 14, -1
1, 15, -1
1, 16, 0.52218
1, 17, 0.999775
1, 18, -1
1, 19, -0.379498
1, 20, -1
1, 21, 0.999786
1, 22, -1
1, 23, -0.4286
1, 24, -1
1, 25, -1
1, 26, 0.843575
1, 27, -1
1, 28, -1
1, 29, -0.245575
1, 30, 0.647185
1, 31, -1
1, 32, 0.794489
1, 33, 0.325802
1, 34, -1
1, 35, -0.0223752
1, 36, -1
1, 37, -1
1, 38, 0.486505
1, 39, -1
1, 40, 0.245462
1, 41, -1
1, 42, 0.999839
1, 43, -1
1, 44, -1
1, 45, 0.321354
1, 46, -1
1, 47, 0.540085
1, 48, -1
1, 49, -1
1, 50, -1
1, 51, 0.977544
1, 52, 0.709719
1, 53, 0.468672
1, 54, 0.290117
1, 55, -1
1, 56, -1
1, 57, 0.937384
1, 58, 0.99988
1, 59, -1
1, 60, 0.138349
1, 61, 0.120494
1, 62, -1
1, 63, -1
1, 64, -1
1, 65, -1
1, 66, 0.999901
1, 67, -1
1, 68, -1
1, 69, -1
1, 70, -1
1, 71, -0.11163
1, 72, -1
1, 73, -0.17859
1, 74, -0.0312734
1, 75, -1
1, 76, 0.879398
1, 77, -0.290192
1, 78, -1
1, 79, -1
1, 80, 0.999936
1, 81, -1
1, 82, 0.553534
1, 83, -1
1, 84, -1
1, 85, 0.0401617
1, 86, -1
1, 87, -1
1, 88, -1
1, 89, 0.602651
1, 90, -0.763395
1, 91, -1
1, 92, -1
1, 93, -1
1, 94, 0.638373
1, 95, 0.611549
1, 96, 0.316953
1, 97, -1
1, 98, -0.504466
1, 99, -1
2, 0, -1
2, 1, 0.557819
2, 2, 0.406103
2, 3, 0.410568
2, 4, 0.731938
2, 5, 0.522159
2, 6, 0.35701
2, 7, 0.531048
2, 8, 0.383794
2, 9, 0.879239
2, 10, -1
2, 11, -1
2, 12, -1
2, 13, -0.26348
2, 14, 0.999761
2, 15, -1
2, 16, 0.910499
2, 17, -1
2, 18, 0.178479
2, 19, -1
2, 20, -1
2, 21, -1
2, 22, -0.0580976
2, 23, 0.999784
2, 24, -1
2, 25, -1
2, 26, 0.696273
2, 27, -1
2, 28, 0.937308
2, 29, 0.0757824
2, 30, 0.999802
2, 31, -1
2, 32, 0.999807
2, 33, 0.879294
2, 34, -1
2, 35, -1
2, 36, -1
2, 37, -1
2, 38, 0.43736
2, 39, 0.96858
2, 40, -0.508988
2, 41, -1
2, 42, -1
2, 43, 0.638277
2, 44, -0.259001
2, 45, -1
2, 46, 0.999843
2, 47, -1
2, 48, 0.504331
2, 49, -1
2, 50, -0.517913
2, 51, 0.0445544
2, 52, 0.651684
2, 53, 0.660574
2, 54, 0.897197
2, 55, 0.96862
2, 56, -1
2, 57, 0.977552
2, 58, -0.107216
2, 59, -1
2, 60, -1
2, 61, -1
2, 62, -1
2, 63, -1
2, 64, 0.321374
2, 65, -1
2, 66, -1
2, 67, -1
2, 68, -1
2, 69, 0.910624
2, 70, 0.53119
2, 71, 0.999907
2, 72, 0.946343
2, 73, -1
2, 74, -1
2, 75, -1
2, 76, -0.0625629
2, 77, -0.339339
2, 78, -1
2, 79, 0.928504
2, 80, 0.397284
2, 81, -1
2, 82, -1
2, 83, -1
2, 84, 0.946372
2, 85, -1
2, 86, 0.999946
2, 87, -1
2, 88, -1
2, 89, -1
2, 90, -1
2, 91, 0.999958
2, 92, -0.799149
2, 93, 0.999963
2, 94, -1
2, 95, -1
2, 96, 0.999971
2, 97, -1
2, 98, -0.049114
2, 99, 0.142849
3, 0, 0.312364
3, 1, -1
3, 2, 0.816732
3, 3, 0.999727
3, 4, 0.459624
3, 5, -1
3, 6, 0.111509
3, 7, 0.593573
3, 8, 0.312334
3, 9, 0.910477
3, 10, -1
3, 11, -1
3, 12, 0.0133133
3, 13, -1
3, 14, -0.250049
3, 15, -1
3, 16, 0.656037
3, 17, -1
3, 18, 0.999765
3, 19, -1
3, 20, 0.535529
3, 21, -1
3, 22, -1
3, 23, -0.0447072
3, 24, 0.968537
3, 25, 0.736398
3, 26, 0.999786
3, 27, 0.803395
3, 28, -1
3, 29, 0.687306
3, 30, 0.932844
3, 31, -1
3, 32, 0.803406
3, 33, -1
3, 34, 0.999806
3, 35, -1
3, 36, 0.709678
3, 37, -1
3, 38, 0.995353
3, 39, -1
3, 40, -0.580414
3, 41, 0.999824
3, 42, -1
3, 43, -1
3, 44, -1
3, 45, 0.673986
3, 46, 0.937346
3, 47, -1
3, 48, -1
3, 49, 0.0490549
3, 50, 0.941819
3, 51, 0.928431
3, 52, 0.736492
3, 53, 0.999855
3, 54, 0.999857
3, 55, 0.946295
3, 56, 0.147268
3, 57, 0.999865
3, 58, -1
3, 59, -1
3, 60, -1
3, 61, 0.39279
3, 62, -1
3, 63, 0.508855
3, 64, 0.906143
3, 65, 0.415116
3, 66, -0.241135
3, 67, -0.321488
3, 68, 0.254416
3, 69, -0.187564
3, 70, -0.0669927
3, 71, -1
3, 72, 0.84813
3, 73, -1
3, 74, 0.999909
3, 75, -1
3, 76, 0.589228
3, 77, 0.0401105
3, 78, 0.937423
3, 79, 0.999921
3, 80, -0.0178802
3, 81, 0.504419
3, 82, 0.196359
3, 83, 0.999932
3, 84, 0.62049
3, 85, -1
3, 86, -1
3, 87, -1
3, 88, 0.433004
3, 89, -1
3, 90, -1
3, 91, -1
3, 92, -1
3, 93, -1
3, 94, 0.986567
3, 95, -1
3, 96, -1
3, 97, -1
3, 98, -0.562503
3, 99, 0.999973
4, 0, 0.781016
4, 1, 0.972937
4, 2, -1
4, 3, -0.392898
4, 4, 0.999723
4, 5, -1
4, 6, 0.548933
4, 7, 0.548935
4, 8, -0.834871
4, 9, 0.937251
4, 10, 0.740867
4, 11, -1
4, 12, -1
4, 13, -0.339328
4, 14, -0.0715385
4, 15, -0.379543
4, 16, -1
4, 17, -0.267945
4, 18, 0.999759
4, 19, 0.999762
4, 20, 0.124871
4, 21, -0.27683
4, 22, -1
4, 23, -1
4, 24, 0.736431
4, 25, 0.999777
4, 26, -1
4, 27, 0.946221
4, 28, 0.999785
4, 29, 0.906055
4, 30, 0.941765
4, 31, -1
4, 32, -1
4, 33, -1
4, 34, -1
4, 35, 0.486489
4, 36, -0.129513
4, 37, 0.638257
4, 38, -1
4, 39, -1
4, 40, -0.0759437
4, 41, -0.508949
4, 42, -1
4, 43, -1
4, 44, -0.0580852
4, 45, 0.968583
4, 46, -1
4, 47, 0.299028
4, 48, -1
4, 49, -0.0982571
4, 50, -1
4, 51, 0.196323
4, 52, 0.9686
4, 53, -1
4, 54, -1
4, 55, -1
4, 56, 0.999856
4, 57, -1
4, 58, -0.428631
4, 59, -1
4, 60, -1
4, 61, -1
4, 62, 0.968625
4, 63, -1
4, 64, -1
4, 65, -0.281313
