1, 17.73
2, 11.39
3, 20.77
4, 20.83
5, 13.93
6, 18.24
7, 26.67
8, 20.7
9, 28.84
10, 28.94
11, 28.52
12, 20.7
13, 19.65
14, 26.4
15, 21.13
16, 24.07
17, 27.41
18, 38.59
19, 44.39
20, 43.21
21, 43.81
22, 44.14
23, 45.33
24, 53.41
25, 37.79
26, 33.41
27, 45.12
28, 43.42
29, 40.54
30, 46.53
31, 51.32
32, 54.62
33, 56.77
34, 45.22
35, 56.16
36, 57.23
37, 46.37
38, 52.89
39, 47.17
40, 56.65
41, 60.52
42, 48.76
43, 51.18
44, 53.07
45, 43.39
46, 46.67
47, 37.46
48, 49.63
49, 45.36
50, 49.57
51, 55.04
52, 51.98
53, 58.37
54, 59.28
55, 67.74
56, 52.77
57, 57.86
58, 50.64
59, 60.52
60, 53.41
61, 45.12
62, 59.07
63, 65.6
64, 65.22
65, 64.83
66, 54.89
67, 67.1
68, 55.55
69, 67.71
70, 66.2
71, 66.93
72, 70.66
73, 59.67
74, 69.35
75, 63.35
76, 53.9
77, 57.9
78, 58.62
79, 60.58
80, 62.83
81, 69.55
82, 68.54
83, 65.69
84, 68.54
85, 70.25
86, 69.2
87, 68.56
88, 69.6
89, 71.36
90, 73.68
91, 65.79
92, 66.97
93, 66.54
94, 71.49
95, 65.08
96, 68.86
97, 74.3
98, 64.62
99, 61.72
100, 62.71
101, 65.9
102, 70.04
103, 67.72
104, 67.69
105, 65.61
106, 64.1
107, 71.71
108, 69.86
109, 69
110, 70.29
111, 73.88
112, 72.36
113, 73.14
114, 69.37
115, 70.65
116, 66.65
117, 72.82
118, 71.38
119, 71.42
120, 71.39
121, 68.07
122, 68.69
123, 62.61
124, 72.37
125, 57.66
1, 57.66
2, 57.66
3, 57.66
4, 57.66
5, 57.66
6, 57.66
7, 57.66
8, 57.66
9, 57.66
10, 57.66
11, 57.66
12, 57.66
13, 57.66
14, 57.66
15, 57.66
16, 57.66
17, 57.66
18, 57.66
19, 57.66
20, 57.66
21, 57.66
22, 57.66
23, 57.66
24, 57.66
25, 57.66
26, 57.66
27, 57.66
28, 57.66
29, 57.66
30, 57.66
31, 57.66
32, 57.66
33, 57.66
34, 57.66
35, 57.66
36, 57.66
37, 57.66
38, 57.66
39, 57.66
40, 57.66
41, 57.66
42, 57.66
43, 57.66
44, 57.66
45, 57.66
46, 57.66
47, 57.66
48, 57.66
49, 57.66
50, 57.66
