1, 17.95
2, 18.57
3, 22.72
4, 25.08
5, 25.77
6, 27.6
7, 29.26
8, 25.99
9, 26.12
10, 26.34
11, 26.41
12, 26.52
13, 26.06
14, 26.3
15, 25.97
16, 26.55
17, 26.88
18, 27.67
19, 27.25
20, 28.39
21, 27.89
22, 29.3
23, 28.2
24, 28.24
25, 28.28
26, 28.25
27, 27.66
28, 28
29, 28.16
30, 28.41
31, 28.18
32, 27.87
33, 27.82
34, 28.3
35, 28.35
36, 28.43
37, 27.56
38, 28.29
39, 28.7
40, 28.65
41, 28.86
42, 29.65
43, 29.22
44, 29.2
45, 29.91
46, 30.38
47, 30.05
48, 29.35
49, 30.58
50, 30.15
51, 30.56
52, 30.75
53, 30.67
54, 30.86
55, 30.48
56, 31.23
57, 31.79
58, 31.34
59, 32.08
60, 32.22
61, 31.44
62, 32.08
63, 32
64, 31.99
65, 31.9
66, 32.14
67, 33.08
68, 32.71
69, 32.61
70, 32.35
71, 32.49
72, 32.51
73, 32.9
74, 33.07
75, 32.46
76, 32.92
77, 33.23
78, 32.76
79, 32.8
80, 32.01
81, 32.54
82, 33.28
83, 33.14
84, 32.64
85, 32.99
86, 32.78
87, 32.54
88, 32.97
89, 33.69
90, 33.52
91, 33.15
92, 33.1
93, 33.53
94, 33.06
95, 33.82
96, 33.77
97, 33.51
98, 34.06
99, 33.77
100, 33.14
101, 34.01
102, 33.45
103, 34.02
104, 34.6
105, 34.04
106, 33.83
107, 34.25
108, 33.51
109, 33.17
110, 33.87
111, 33.69
112, 34.12
113, 35.83
114, 35.85
115, 35.77
116, 35.51
117, 35.83
118, 35.43
119, 36.38
120, 35.07
121, 35.62
122, 35.91
123, 36.99
124, 36.81
125, 36.14
