1, 20.36
2, 28.03
3, 33.31
4, 31.1
5, 37.6
6, 43.15
7, 44.06
8, 37.14
9, 45.46
10, 45.41
11, 47.77
12, 45.53
13, 37.8
14, 45.15
15, 48.59
16, 45.66
17, 53.69
18, 54.09
19, 54.35
20, 54.14
21, 54.16
22, 44.99
23, 47.82
24, 54.68
25, 54.69
26, 56.68
27, 56.22
28, 50.81
29, 56.51
30, 57.17
31, 58.87
32, 66.11
33, 66.47
34, 68.02
35, 68.2
36, 68.15
37, 60.35
38, 69.02
39, 69.94
40, 69.2
41, 67.63
42, 69.96
43, 70.51
44, 66.42
45, 69.67
46, 71.37
47, 71.39
48, 70.36
49, 64.91
50, 71.83
51, 57.33
52, 71.69
53, 71.67
54, 71.85
55, 63.39
56, 63.32
57, 72.4
58, 72.11
59, 63.79
60, 72
61, 73.08
62, 66.1
63, 69.82
64, 65.32
65, 72.31
66, 72.85
67, 72.5
68, 71.92
69, 67.03
70, 73.35
71, 72.87
72, 73.1
73, 73.08
74, 73.43
75, 72.86
76, 73.38
77, 73.26
78, 55.07
79, 70.21
80, 72.39
81, 72.08
82, 72.52
83, 74.16
84, 71.84
85, 73.61
86, 73.52
87, 71.88
88, 72.51
89, 72.74
90, 74.11
91, 73.54
92, 72.57
93, 73.36
94, 73.64
95, 72.99
96, 73.72
97, 72.92
98, 81.66
99, 74.07
100, 72.9
101, 75.29
102, 73.74
103, 73.69
104, 74.19
105, 73.03
106, 73.54
107, 73.93
108, 75.35
109, 73.83
110, 74.64
111, 73.52
112, 74.16
113, 75.23
114, 70.94
115, 70.17
116, 74.66
117, 73.39
118, 72.38
119, 60.16
120, 75
121, 74.21
122, 74.49
123, 74.36
124, 75.31
125, 74.55
