1, 12.52
2, 30.19
3, 27.74
4, 28.93
5, 27.05
6, 28.4
7, 28.02
8, 28.48
9, 28.84
10, 20.25
11, 27.77
12, 30.68
13, 11.43
14, 29.03
15, 29.98
16, 31.28
17, 37.95
18, 31.54
19, 29.84
20, 32.93
21, 29.99
22, 26.39
23, 30.1
24, 31.46
25, 43.42
26, 37.48
27, 33.09
28, 44.93
29, 43.99
30, 41.39
31, 48.22
32, 48.47
33, 43.99
34, 54.93
35, 40.98
36, 49.99
37, 45.97
38, 40.41
39, 48.26
40, 46.54
41, 39.52
42, 37.45
43, 50.31
44, 45.02
45, 53.78
46, 39.2
47, 37.19
48, 53.67
49, 48.57
50, 53.58
51, 43.54
52, 52.53
53, 50.07
54, 53.84
55, 57.26
56, 57.2
57, 58.16
58, 55.85
59, 55.84
60, 59.79
61, 49.67
62, 51.6
63, 58.49
64, 52.2
65, 50.31
66, 54
67, 51.9
68, 56.92
69, 42.16
70, 59.48
71, 58.65
72, 55.77
73, 60.69
74, 43.24
75, 57.33
76, 43.95
77, 54.44
78, 53.3
79, 49.6
80, 57.89
81, 54.83
82, 58.1
83, 54.72
84, 53.75
85, 48.6
86, 54.47
87, 54.2
88, 51.65
89, 53.12
90, 53.24
91, 59.31
92, 55.87
93, 50.94
94, 53.38
95, 53.42
96, 52.25
97, 59.41
98, 56.73
99, 56.82
100, 57.12
101, 52.98
102, 59.79
103, 45.92
104, 60.76
105, 58.66
106, 58.15
107, 58.79
108, 59.76
109, 60.06
110, 64.42
111, 60.26
112, 60.63
113, 57.58
114, 57.52
115, 59.84
116, 59.73
117, 60.31
118, 60.47
119, 61.18
120, 59.37
121, 63.7
122, 60.92
123, 52.51
124, 57.14
125, 47.35
1, 47.35
2, 47.35
3, 47.35
4, 47.35
5, 47.35
6, 47.35
7, 47.35
8, 47.35
9, 47.35
10, 47.35
11, 47.35
12, 47.35
13, 47.35
14, 47.35
15, 47.35
16, 47.35
17, 47.35
18, 47.35
19, 47.35
20, 47.35
21, 47.35
22, 47.35
23, 47.35
24, 47.35
25, 47.35
26, 47.35
27, 47.35
28, 47.35
29, 47.35
30, 47.35
31, 47.35
32, 47.35
33, 47.35
34, 47.35
35, 47.35
36, 47.35
37, 47.35
38, 47.35
39, 47.35
40, 47.35
41, 47.35
42, 47.35
43, 47.35
44, 47.35
45, 47.35
46, 47.35
47, 47.35
48, 47.35
49, 47.35
50, 47.35
