1, 25.92
2, 33.67
3, 37.09
4, 35.01
5, 39.75
6, 45.42
7, 51.93
8, 46.89
9, 53.3
10, 54.81
11, 51.42
12, 54.06
13, 58.11
14, 61.7
15, 63.94
16, 65.43
17, 66.45
18, 67.01
19, 66.67
20, 71.53
21, 72.63
22, 71.46
23, 75.4
24, 77.3
25, 74.25
26, 76.52
27, 77.33
28, 77.7
29, 75.07
30, 79.07
31, 77.01
32, 71.34
33, 74.58
34, 79.03
35, 78.9
36, 76.28
37, 76.86
38, 80.51
39, 80.17
40, 79.84
41, 77.63
42, 79.74
43, 80.74
44, 79.15
45, 79.62
46, 80.9
47, 81.21
48, 81.74
49, 80.51
50, 77.56
51, 81.71
52, 77.73
53, 78.99
54, 80.13
55, 82.08
56, 80.25
57, 81.1
58, 78.55
59, 81.61
60, 80.46
61, 81.19
62, 81.09
63, 80.41
64, 82.8
65, 82.22
66, 81.1
67, 80.06
68, 81.09
69, 82.32
70, 80.84
71, 82.22
72, 80.09
73, 82.03
74, 79.21
75, 81.14
76, 81.13
77, 82.23
78, 82.8
79, 81.63
80, 82.29
81, 83.31
82, 82.66
83, 81.76
84, 80.18
85, 82.27
86, 80.45
87, 80.71
88, 80.98
89, 84.27
90, 80.85
91, 83.21
92, 82.61
93, 81.78
94, 83.61
95, 83.47
96, 84.4
97, 84.32
98, 84.18
99, 84.3
100, 85.09
101, 84.52
102, 85.43
103, 84.92
104, 85.86
105, 84.02
106, 84.61
107, 83.6
108, 84.91
109, 85.33
110, 86.43
111, 85.68
112, 86.89
113, 86.79
114, 86.64
115, 86.81
116, 86.54
117, 86.57
118, 85.97
119, 86.72
120, 85.64
121, 86.87
122, 86.52
123, 87.44
124, 87.22
125, 87
