1, 34.21
2, 34.61
3, 45.28
4, 44.53
5, 43.89
6, 45.67
7, 46.52
8, 48.65
9, 51.43
10, 52.11
11, 53.79
12, 48.25
13, 54.75
14, 54.66
15, 54.92
16, 48.97
17, 48.36
18, 55.17
19, 55.21
20, 54.73
21, 55.59
22, 55.53
23, 55.65
24, 56.96
25, 60.17
26, 61.9
27, 62.21
28, 65.53
29, 69.03
30, 63.43
31, 69.05
32, 69.72
33, 76.56
34, 76.4
35, 70.72
36, 76.98
37, 70
38, 77.43
39, 77.02
40, 77
41, 73.21
42, 73.36
43, 71.41
44, 77.78
45, 77.93
46, 77.63
47, 77.3
48, 77.67
49, 77.8
50, 77.29
51, 78.36
52, 77.64
53, 78.44
54, 78.29
55, 78.18
56, 78.31
