1, 17.17
2, 19.35
3, 28.77
4, 28.52
5, 28.8
6, 30.97
7, 34.48
8, 28.37
9, 29.59
10, 21.52
11, 35.94
12, 38.48
13, 43.86
14, 44.53
15, 45.17
16, 39.17
17, 35.9
18, 38.92
19, 42.7
20, 47.67
21, 46.91
22, 48.18
23, 45.65
24, 50.06
25, 44.39
26, 52.18
27, 40.8
28, 43.82
29, 50.96
30, 56.29
31, 60.26
32, 63.19
33, 59.99
34, 54.56
35, 60.5
36, 51.87
37, 57.1
38, 58.83
39, 59.61
40, 58.42
41, 49.54
42, 57.38
43, 65.62
44, 53.42
45, 55.68
46, 51.59
47, 62.07
48, 56.06
49, 53.28
50, 50.64
51, 42.71
52, 55.3
53, 61.93
54, 60.72
55, 46.75
56, 55.22
57, 60.67
58, 44.43
59, 58.13
60, 58.59
61, 49.1
62, 52.61
63, 63.17
64, 57.58
65, 64.01
66, 50.53
67, 58.09
68, 47.42
69, 66.1
70, 63.03
71, 55.01
72, 62.19
73, 61
74, 62
75, 66.4
76, 63.42
77, 58.82
78, 66.79
79, 64.12
80, 69.07
81, 67.62
82, 72.45
83, 61.47
84, 71.02
85, 66.09
86, 71.6
87, 65.34
88, 69.89
89, 63.19
90, 66.92
91, 69.61
92, 67.58
93, 60.44
94, 56.75
95, 69.78
96, 70.44
97, 64.92
98, 72.53
99, 70.61
100, 63.55
101, 73.21
102, 75.01
103, 65
104, 68.12
105, 70.77
106, 69.27
107, 72.91
108, 71.47
109, 73.03
110, 71.53
111, 67.85
112, 72.27
113, 70.93
114, 76.91
115, 67.22
116, 67.73
117, 65.84
118, 72.6
119, 68.22
120, 63.59
121, 65.57
122, 74.72
123, 66.31
124, 61.17
125, 54.5
1, 54.5
2, 54.5
3, 54.5
