1, 10.23
2, 11.42
3, 11.64
4, 10.29
5, 9.81
6, 10.86
7, 10.14
8, 9.88
9, 10.78
10, 10.29
11, 10.37
12, 10.37
13, 9.93
14, 9.91
15, 10.27
16, 10.91
17, 10.75
18, 10.65
19, 10.38
20, 10.11
21, 10.61
22, 10.6
23, 10.49
24, 10.49
25, 10.64
26, 11.09
27, 11.01
28, 10.93
29, 11.43
30, 12.06
31, 11.88
32, 12.33
33, 12.18
34, 11.92
35, 11.72
36, 11.71
37, 11.25
38, 11.08
39, 11.36
40, 11.73
41, 11.64
42, 11.23
43, 11.27
44, 11.61
45, 12.05
46, 11.67
47, 11.59
48, 11.75
49, 11.89
50, 12.07
51, 11.87
52, 11.81
53, 11.09
54, 10.75
55, 11.1
56, 11.13
57, 11.37
58, 11.73
59, 13.05
60, 13.51
61, 13.59
62, 12.86
63, 12.69
64, 13.72
65, 14.15
66, 11.42
67, 10.83
68, 9.68
69, 59.01
70, 66.2
71, 65.82
72, 66.72
73, 70.57
74, 71.76
75, 73.81
76, 74.24
77, 73.76
78, 73.57
79, 74.85
80, 81.75
81, 82.22
82, 81.01
83, 78.44
84, 82.75
85, 81.79
86, 79.44
87, 82.7
88, 82.5
89, 79.3
90, 81.4
91, 82.29
92, 83.59
93, 81.96
94, 85.18
95, 83.85
96, 83.83
97, 85.04
98, 85.34
99, 77.19
100, 84.8
101, 77.27
102, 82.24
103, 77.76
104, 83.83
105, 77.24
106, 78.1
107, 84.91
108, 77.11
109, 77.91
110, 85.13
111, 78.22
112, 84.44
113, 77.87
114, 84.58
115, 78.15
116, 84.51
117, 84.26
118, 84.91
119, 84.42
120, 84.26
121, 83.99
122, 78.3
123, 78.24
124, 85.86
125, 84.28
