1, 32.82
2, 36.93
3, 47.18
4, 45.42
5, 54.38
6, 55.43
7, 57.79
8, 57.92
9, 59.41
10, 58.57
11, 58.04
12, 58.07
13, 58.48
14, 58.47
15, 58.37
16, 56.49
17, 56.77
18, 65.91
19, 66.28
20, 64.11
21, 66.36
22, 66.8
23, 64.36
24, 67.09
25, 67.23
26, 67.79
27, 67.17
28, 67.35
29, 64.13
30, 67
31, 67.23
32, 67.67
33, 67.23
34, 66.64
35, 67.08
36, 67.41
37, 64.15
38, 67.28
39, 67.5
40, 67.17
41, 67.07
42, 64.21
43, 64.73
44, 65.54
45, 66.78
46, 66.71
47, 66.78
48, 66.73
49, 64.21
50, 67.18
51, 66.87
52, 66.62
53, 66.27
54, 67.12
55, 67.43
56, 66.85
57, 63.92
58, 67.25
59, 68.01
60, 67.87
61, 66.7
62, 68.6
63, 68.49
64, 65.8
65, 68.58
66, 71.35
67, 72.36
68, 70.1
69, 67.85
70, 70.12
71, 70.28
72, 69.95
73, 70.43
74, 71.3
75, 70.7
76, 71.52
77, 71.11
78, 72.48
79, 68.68
80, 71.26
81, 70.99
82, 68.92
83, 72.14
84, 73.25
85, 68.51
86, 73.12
87, 73.28
88, 71.62
89, 72.37
90, 71.11
91, 72.48
92, 71.36
93, 69.45
94, 72.74
95, 74.46
96, 74.91
97, 72.72
98, 71.31
99, 74.11
100, 72.82
101, 74.24
102, 73.38
103, 74.77
104, 72.86
105, 72.83
106, 70.36
107, 73.46
108, 72.52
109, 71.35
110, 73.45
111, 72.55
112, 74.53
113, 69.47
114, 73.19
115, 72.48
116, 73.22
117, 73.1
118, 72.36
119, 73.27
120, 73.01
121, 73.18
122, 74.01
123, 73.29
124, 72.74
125, 74.04
